Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
15,23/08/2014,1,Málaga,AthleticClub,1-0,1,0,0,L,0,Mateu Lahoz,3,3,2,0,"[""35'""]",['Luis Alberto '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,23/08/2014,1,Sevilla,Valencia,1-1,1,1,0,E,0,Del Cerro Grande,4,2,0,1,"[""43'""]",['Aleix Vidal '],"[""87'""]",['Orbán '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,23/08/2014,1,Granada,DeportivodeLaCoruña,2-1,2,1,0,L,0,Bikandi Garrido,1,3,0,0,"[""54'"", ""77'""]","['Rochina ', 'Babin ']","[""20'""]",['Ivan Cavaleiro '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,23/08/2014,1,Almería,Espanyol,1-1,1,1,0,E,0,Hernández Hernández,3,4,0,0,"[""52'""]",['Soriano '],"[""89'""]",['Sergio García '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,24/08/2014,1,Eibar,RealSociedad,1-0,1,0,0,L,0,Álvarez Izquierdo,4,1,0,0,"[""44'""]",['Javi Lara '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,24/08/2014,1,CeltadeVigo,Getafe,3-1,3,1,0,L,0,Melero López,4,1,0,0,"[""19'"", ""55'"", ""69'""]","['Nolito ', 'Orellana ', 'Larrivey ']","[""62'""]",['Sammir '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,24/08/2014,1,Barcelona,Elche,3-0,3,0,0,L,0,Teixeira Vitienes,0,1,1,0,"[""42'"", ""46'"", ""63'""]","['Messi ', 'Munir ', 'Messi ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,24/08/2014,1,Levante,Villarreal,0-2,0,2,0,V,0,Fernández Borbalán,1,3,0,0,[],[],"[""55'"", ""85'""]","['Uche ', 'Cheryshev ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,25/08/2014,1,RealMadrid,Córdoba,2-0,2,0,0,L,0,Gil Manzano,1,2,0,0,"[""30'"", ""89'""]","['Benzema ', 'Cristiano Ronaldo ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,25/08/2014,1,RayoVallecano,AtléticodeMadrid,0-0,0,0,0,E,0,Clos Gómez,2,2,0,0,[],[],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,31/08/2014,2,Elche,Granada,1-1,1,1,0,E,0,Iglesias Villanueva,4,4,0,0,"[""89'""]",['Lombán '],"[""81'""]",['Fran Rico '],0,3,20,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15,31/08/2014,2,DeportivodeLaCoruña,RayoVallecano,2-2,2,2,1,E,0,González González,4,6,0,0,"[""6'"", ""90'""]","['José Rodríguez ', 'Cuenca ']","[""40'"", ""72'""]","['Bueno ', 'Bueno ']",0,1,14,12,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
15,31/08/2014,2,RealSociedad,RealMadrid,4-2,4,2,0,L,0,Martínez Munuera,1,2,0,0,"[""34'"", ""40'"", ""65'"", ""75'""]","['Iñigo Martínez ', 'Zurutuza ', 'Zurutuza ', 'Carlos Vela ']","[""5'"", ""10'""]","['Sergio Ramos ', 'Bale ']",0,3,15,6,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15,31/08/2014,2,Villarreal,Barcelona,0-1,0,1,0,V,0,Velasco Carballo,0,2,0,0,[],[],"[""81'""]",['Sandro '],3,3,7,5,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
15,30/08/2014,2,Espanyol,Sevilla,1-2,1,2,0,V,0,Undiano Mallenco,4,2,0,0,"[""61'""]",['Stuani '],"[""34'"", ""58'""]","['Bacca ', 'Iborra ']",1,1,10,8,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
15,30/08/2014,2,Córdoba,CeltadeVigo,1-1,1,1,0,E,0,Teixeira Vitienes,1,4,0,0,"[""60'""]",['Fede Cartabia '],"[""52'""]",['Orellana '],0,3,17,4,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0
15,30/08/2014,2,AthleticClub,Levante,3-0,3,0,0,L,0,Pérez Montero,1,4,0,0,"[""32'"", ""51'"", ""76'""]","['Aduriz ', 'Iturraspe ', 'Muniain ']",[],[],0,0,18,16,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
15,29/08/2014,2,Valencia,Málaga,3-0,3,0,0,L,0,Estrada Fernández,1,2,0,1,"[""31'"", ""44'"", ""56'""]","['Alcácer ', 'Parejo ', 'Piatti ']",[],[],1,3,9,1,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0
