Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
16,21/08/2015,1,Málaga,Sevilla,0-0,0,0,0,E,0,Álvarez Izquierdo,3,5,0,0,[],[],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,22/08/2015,1,DeportivodeLaCoruña,RealSociedad,0-0,0,0,0,E,0,Mateu Lahoz,3,2,0,0,[],[],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,22/08/2015,1,Espanyol,Getafe,1-0,1,0,0,L,0,Gil Manzano,2,5,0,0,"[""2'""]",['Salva Sevilla '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,22/08/2015,1,AtléticodeMadrid,LasPalmas,1-0,1,0,0,L,0,Prieto Iglesias,2,0,0,0,"[""16'""]",['Griezmann '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,22/08/2015,1,RayoVallecano,Valencia,0-0,0,0,0,E,0,Undiano Mallenco,3,1,0,0,[],[],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,23/08/2015,1,AthleticClub,Barcelona,0-1,0,1,0,V,0,Del Cerro Grande,3,3,0,0,[],[],"[""53'""]",['Luis Suárez '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,23/08/2015,1,SportingdeGijón,RealMadrid,0-0,0,0,0,E,0,Estrada Fernández,4,0,0,0,[],[],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,23/08/2015,1,Levante,CeltadeVigo,1-2,1,2,0,V,0,De Burgos Bengoetxea,1,3,1,0,"[""55'""]",['Verza '],"[""41'"", ""77'""]","['Orellana ', 'Iago Aspas ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,23/08/2015,1,Betis,Villarreal,1-1,1,1,0,E,0,Bikandi Garrido,3,1,0,1,"[""87'""]",['Rubén Castro '],"[""32'""]",['Soldado '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,24/08/2015,1,Granada,Eibar,1-3,1,3,0,V,0,Iglesias Villanueva,1,6,1,0,"[""49'""]",['Rochina '],"[""22'"", ""34'"", ""66'""]","['Adrián ', 'Escalante ', 'Arruabarrena ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,30/08/2015,2,Getafe,Granada,1-2,1,2,0,V,1,Prieto Iglesias,5,3,0,0,"[""80'""]",['Lafita '],"[""26'"", ""28'""]","['Arabi ', 'Success ']",0,0,20,17,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0
16,30/08/2015,2,LasPalmas,Levante,0-0,0,0,0,E,0,Pérez Montero,2,4,0,0,[],[],[],[],0,0,16,18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16,30/08/2015,2,Sevilla,AtléticodeMadrid,0-3,0,3,0,V,0,Clos Gómez,3,4,0,0,[],[],"[""35'"", ""77'"", ""85'""]","['Koke ', 'Gabi ', 'Jackson Martínez ']",1,3,7,2,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
16,30/08/2015,2,Valencia,DeportivodeLaCoruña,1-1,1,1,0,E,0,González González,4,1,0,0,"[""44'""]",['Negredo '],"[""38'""]",['Lucas Pérez '],1,1,10,12,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
16,30/08/2015,2,Eibar,AthleticClub,2-0,2,0,1,L,0,Fernández Borbalán,2,2,0,0,"[""33'"", ""61'""]","['Saúl Berjón ', 'Adrián ']",[],[],3,0,5,19,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
