Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
13,18/08/2012,1,CeltadeVigo,Málaga,0-1,0,1,0,V,0,Del Cerro Grande,2,0,0,0,[],[],"[""84'""]",['Fabrice '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,18/08/2012,1,Sevilla,Getafe,2-1,2,1,1,L,0,Álvarez Izquierdo,4,4,0,0,"[""33'"", ""37'""]","['Fazio ', 'Negredo ']","[""50'""]",['Alexis '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,18/08/2012,1,Mallorca,Espanyol,2-1,2,1,0,L,0,Undiano Mallenco,3,2,0,0,"[""2'"", ""85'""]","['Hemed ', 'Hemed ']","[""5'""]",['Wakaso '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19/08/2012,1,AthleticClub,Betis,3-5,3,5,0,V,0,Teixeira Vitienes,2,2,0,0,"[""46'"", ""66'"", ""75'""]","['De Marcos ', 'San José ', 'San José ']","[""6'"", ""25'"", ""30'"", ""80'"", ""86'""]","['Rubén Castro ', 'Jorge Molina ', 'Beñat ', 'Pozuelo ', 'Jorge Molina ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19/08/2012,1,RealMadrid,Valencia,1-1,1,1,0,E,0,Delgado Ferreiro,1,4,0,0,"[""10'""]",['Higuaín '],"[""42'""]",['Jonas '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19/08/2012,1,Barcelona,RealSociedad,5-1,5,1,0,L,0,González González,2,3,0,0,"[""3'"", ""10'"", ""15'"", ""40'"", ""83'""]","['Puyol ', 'Messi ', 'Messi ', 'Pedro ', 'Villa ']","[""8'""]",['Chori Castro '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19/08/2012,1,Levante,AtléticodeMadrid,1-1,1,1,0,E,0,Clos Gómez,2,1,0,0,"[""5'""]",['El Zhar '],"[""22'""]",['Arda Turan '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20/08/2012,1,DeportivodeLaCoruña,Osasuna,2-0,2,0,0,L,0,Fernández Borbalán,3,4,0,0,"[""53'"", ""89'""]","['Riki ', 'Nélson Oliveira ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20/08/2012,1,RayoVallecano,Granada,1-0,1,0,0,L,0,Mateu Lahoz,2,0,0,0,"[""95'""]",['Trashorras '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20/08/2012,1,Zaragoza,Valladolid,0-1,0,1,0,V,0,Hernández Hernández,2,5,0,0,[],[],"[""44'""]",['scar González '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,27/08/2012,2,AtléticodeMadrid,AthleticClub,4-0,4,0,1,L,0,Teixeira Vitienes,3,3,0,0,"[""19'"", ""42'"", ""58'"", ""84'""]","['Falcao ', 'Falcao ', 'Falcao ', 'Tiago ']",[],[],1,0,9,19,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0
13,27/08/2012,2,Valladolid,Levante,2-0,2,0,2,L,0,Iglesias Villanueva,1,7,0,0,"[""38'"", ""48'""]","['Víctor Pérez ', 'Víctor Pérez ']",[],[],3,1,7,11,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
13,26/08/2012,2,Valencia,DeportivodeLaCoruña,3-3,3,3,0,E,1,Velasco Carballo,7,2,0,0,"[""11'"", ""28'"", ""41'""]","['Soldado ', 'Soldado ', 'Feghouli ']","[""38'"", ""58'"", ""76'""]","['Abel Aguilar ', 'Abel Aguilar ', 'Pizzi ']",1,3,12,3,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
13,26/08/2012,2,Granada,Sevilla,1-1,1,1,0,E,0,Estrada Fernández,3,2,0,1,"[""36'""]",['Mikel Rico '],"[""44'""]",['Negredo '],0,3,17,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
13,26/08/2012,2,Getafe,RealMadrid,2-1,2,1,0,L,0,Pérez Lasa,3,1,0,1,"[""52'"", ""74'""]","['Valera ', 'Barrada ']","[""27'""]",['Higuaín '],0,1,16,10,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
13,25/08/2012,2,Espanyol,Zaragoza,1-2,1,2,0,V,1,Paradas Romero,6,4,0,0,"[""43'""]",['lvaro Vázquez '],"[""50'"", ""88'""]","['Apoño ', 'Hélder Postiga ']",0,0,13,18,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13,25/08/2012,2,Málaga,Mallorca,1-1,1,1,0,E,0,Gil Manzano,2,4,1,0,"[""76'""]",['Juanmi '],"[""68'""]",['Hemed '],3,3,8,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
13,25/08/2012,2,Betis,RayoVallecano,1-2,1,2,0,V,0,Ayza Gámez,5,5,0,0,"[""4'""]",['Jorge Molina '],"[""2'"", ""62'""]","['Piti ', 'Leo Baptistão ']",3,3,5,4,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13,25/08/2012,2,RealSociedad,CeltadeVigo,2-1,2,1,0,L,0,Pérez Montero,5,2,0,0,"[""53'"", ""60'""]","['Agirretxe ', 'Agirretxe ']","[""48'""]",['De Lucas '],0,0,14,15,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
13,26/08/2012,2,Osasuna,Barcelona,1-2,1,2,0,V,0,Muñiz Fernández,6,3,1,0,"[""16'""]",['Llorente '],"[""74'"", ""79'""]","['Messi ', 'Messi ']",0,3,20,2,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
13,02/09/2012,3,Levante,Espanyol,3-2,3,2,0,L,0,Teixeira Vitienes,5,6,0,0,"[""54'"", ""55'"", ""89'""]","['Juanlu ', 'Lell ', 'Propia Puerta']","[""21'"", ""24'""]","['Longo ', 'Tejera ']",1,0,15,18,,,0.333,0.0,1.0,1.0,1.0,2.0,4.5,4.0,0.0,0.0,5.0,0.0
13,26/09/2012,3,Betis,AtléticodeMadrid,2-4,2,4,0,V,1,Álvarez Izquierdo,5,3,1,0,"[""25'"", ""44'""]","['Agra ', 'Propia Puerta']","[""27'"", ""47'"", ""54'"", ""89'""]","['Falcao ', 'Falcao ', 'Diego Costa ', 'Raúl García ']",3,4,10,8,,,0.0,0.333,1.0,1.0,2.0,1.0,3.5,2.0,0.0,0.0,8.0,0.0
13,02/09/2012,3,Barcelona,Valencia,1-0,1,0,0,L,0,Pérez Lasa,1,3,0,0,"[""22'""]",['Adriano '],[],[],6,2,3,13,,,1.0,0.333,5.0,1.0,1.0,1.0,2.5,5.5,0.0,0.0,4.0,1.0
13,02/09/2012,3,RealMadrid,Granada,3-0,3,0,0,L,0,González González,2,2,0,0,"[""25'"", ""53'"", ""75'""]","['Cristiano Ronaldo ', 'Cristiano Ronaldo ', 'Higuaín ']",[],[],1,1,16,14,,,0.333,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,0.0,5.0,0.0
13,02/09/2012,3,AthleticClub,Valladolid,2-0,2,0,0,L,0,Del Cerro Grande,0,1,0,0,"[""68'"", ""74'""]","['Aduriz ', 'Susaeta ']",[],[],0,6,19,2,,,0.0,1.0,3.0,1.0,5.0,0.0,2.5,3.0,0.0,0.0,2.0,0.0
13,01/09/2012,3,Zaragoza,Málaga,0-1,0,1,0,V,0,Undiano Mallenco,1,4,0,0,[],[],"[""55'""]",['Camacho '],3,4,11,7,,,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.5,5.0,0.0
13,01/09/2012,3,Mallorca,RealSociedad,1-0,1,0,0,L,0,Fernández Borbalán,5,2,0,0,"[""75'""]",['Víctor Casadesús '],[],[],4,3,4,12,,,1.0,0.0,2.0,1.0,1.0,5.0,3.5,4.0,0.0,0.0,7.0,0.0
13,01/09/2012,3,DeportivodeLaCoruña,Getafe,1-1,1,1,0,E,0,Mateu Lahoz,2,2,0,0,"[""6'""]",['Riki '],"[""25'""]",['Barrada '],4,3,5,9,,,1.0,0.0,2.0,1.0,0.0,2.0,2.5,3.5,0.0,0.0,2.0,0.0
13,01/09/2012,3,CeltadeVigo,Osasuna,2-0,2,0,0,L,0,Hernández Hernández,1,4,0,0,"[""69'"", ""89'""]","['Iago Aspas ', 'Bermejo ']",[],[],0,0,17,20,,,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.5,7.0,0.0
13,02/09/2012,3,RayoVallecano,Sevilla,0-0,0,0,0,E,0,Clos Gómez,4,2,1,0,[],[],[],[],6,4,1,6,,,1.0,0.333,1.0,1.0,0.0,1.0,3.5,3.0,0.0,0.5,3.0,0.0
13,17/09/2012,4,Valladolid,Betis,0-1,0,1,0,V,0,Delgado Ferreiro,1,2,0,0,[],[],"[""88'""]",['Rubén Castro '],6,3,6,16,,,1.0,1.0,2.0,5.0,0.0,3.0,2.333,4.0,0.0,0.333,5.0,0.0
13,16/09/2012,4,AtléticodeMadrid,RayoVallecano,4-3,4,3,1,L,0,Estrada Fernández,0,4,0,0,"[""28'"", ""48'"", ""50'"", ""54'""]","['Mario Suárez ', 'Koke ', 'Arda Turan ', 'Falcao ']","[""81'"", ""84'"", ""88'""]","['Delibašić ', 'Delibašić ', 'Leo Baptistão ']",7,7,5,2,,,1.0,1.0,4.0,2.0,0.0,1.0,2.333,3.667,0.0,0.333,5.0,1.0
13,16/09/2012,4,RealSociedad,Zaragoza,2-0,2,0,1,L,0,Iglesias Villanueva,4,2,0,0,"[""54'"", ""60'""]","['Iñigo Martínez ', 'Carlos Vela ']",[],[],3,3,15,14,,,1.0,1.0,2.0,2.0,1.0,1.0,3.333,2.333,0.0,0.0,8.0,0.0
13,16/09/2012,4,Osasuna,Mallorca,1-1,1,1,0,E,0,Ayza Gámez,2,1,1,1,"[""69'""]",['Kike Sola '],"[""78'""]",['Hemed '],0,7,20,3,,,0.0,0.333,1.0,1.0,2.0,1.0,4.667,4.0,0.333,0.0,10.0,0.0
13,16/09/2012,4,Granada,DeportivodeLaCoruña,1-1,1,1,0,E,0,Gil Manzano,3,4,0,0,"[""80'""]",['Floro Flores '],"[""40'""]",['Nélson Oliveira '],1,5,18,7,,,0.333,0.333,1.0,3.0,1.0,3.0,1.667,2.333,0.0,0.0,6.0,1.0
13,16/09/2012,4,Espanyol,AthleticClub,3-3,3,3,0,E,0,Pérez Montero,5,5,0,0,"[""17'"", ""44'"", ""80'""]","['Javi López ', 'Verdú ', 'Longo ']","[""55'"", ""70'"", ""82'""]","['Aduriz ', 'Llorente ', 'Aduriz ']",0,3,19,12,,,0.0,0.0,1.0,0.0,2.0,4.0,4.667,1.667,0.0,0.0,7.0,0.0
13,15/09/2012,4,Getafe,Barcelona,1-4,1,4,0,V,1,Teixeira Vitienes,2,2,0,0,"[""80'""]",['Propia Puerta'],"[""32'"", ""74'"", ""78'"", ""89'""]","['Adriano ', 'Messi ', 'Messi ', 'Villa ']",4,9,10,1,,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0
13,15/09/2012,4,Valencia,CeltadeVigo,2-1,2,1,0,L,0,Paradas Romero,3,2,0,0,"[""3'"", ""50'""]","['Feghouli ', 'Cissokho ']","[""15'""]",['Cabral '],2,3,17,13,,,0.333,0.0,3.0,1.0,3.0,2.0,4.667,1.667,0.0,0.0,10.0,0.0
13,15/09/2012,4,Málaga,Levante,3-1,3,1,0,L,0,Velasco Carballo,4,4,0,0,"[""26'"", ""58'"", ""89'""]","['Saviola ', 'Joaquín ', 'Portillo ']","[""46'""]",['Míchel '],7,4,4,9,,,0.333,0.0,1.0,0.0,1.0,2.0,2.0,4.667,0.333,0.0,9.0,0.0
13,15/09/2012,4,Sevilla,RealMadrid,1-0,1,0,0,L,0,Undiano Mallenco,3,3,0,0,"[""1'""]",['Trochowski '],[],[],5,4,8,11,,,1.0,0.0,2.0,1.0,1.0,2.0,2.667,1.333,0.333,0.333,5.0,0.0
13,23/09/2012,5,AtléticodeMadrid,Valladolid,2-1,2,1,1,L,0,Muñiz Fernández,2,6,0,0,"[""22'"", ""44'""]","['Godín ', 'Falcao ']","[""54'""]",['Bueno '],10,6,3,8,,,1.0,0.5,4.0,0.5,1.5,1.0,1.75,2.0,0.0,0.0,9.0,1.0
13,24/09/2012,5,DeportivodeLaCoruña,Sevilla,0-2,0,2,0,V,0,González González,0,2,0,0,[],[],"[""74'"", ""83'""]","['Negredo ', 'Rakitić ']",6,8,9,5,,,0.667,0.333,1.5,0.5,0.5,0.5,2.75,2.75,0.0,0.25,4.5,0.0
13,24/09/2012,5,RayoVallecano,RealMadrid,0-2,0,2,0,V,1,Fernández Borbalán,4,3,0,0,[],[],"[""12'"", ""69'""]","['Benzema ', 'Cristiano Ronaldo ']",7,4,6,12,,,0.667,0.0,0.5,0.5,0.0,1.5,3.75,1.75,0.25,0.25,7.0,0.0
13,23/09/2012,5,Levante,RealSociedad,2-1,2,1,1,L,0,Hernández Hernández,2,4,0,0,"[""69'"", ""80'""]","['Barkero ', 'Martins ']","[""22'""]",['Zurutuza '],4,6,15,7,,,0.667,0.0,2.0,0.5,1.5,3.0,4.5,3.5,0.0,0.0,6.0,0.0
13,23/09/2012,5,AthleticClub,Málaga,0-0,0,0,0,E,0,Mateu Lahoz,3,3,0,0,[],[],[],[],4,10,13,2,,,0.5,1.0,2.5,1.0,2.5,0.0,2.5,2.5,0.0,0.25,3.0,0.0
13,22/09/2012,5,Barcelona,Granada,2-0,2,0,0,L,0,Del Cerro Grande,0,3,0,0,"[""86'"", ""89'""]","['Xavi ', 'Propia Puerta']",[],[],12,2,1,18,,,1.0,0.0,3.0,0.0,0.5,2.0,2.0,2.0,0.0,0.0,1.5,0.0
13,22/09/2012,5,Betis,Espanyol,1-0,1,0,0,L,0,Clos Gómez,6,6,0,0,"[""19'""]",['Paulão '],[],[],6,1,10,19,,,0.0,0.0,1.5,1.5,3.0,2.5,3.5,4.75,0.25,0.0,4.5,0.5
13,23/09/2012,5,Mallorca,Valencia,2-0,2,0,0,L,0,Álvarez Izquierdo,4,4,0,0,"[""7'"", ""55'""]","['Víctor Casadesús ', 'Arizmendi ']",[],[],8,5,4,11,,,1.0,0.167,1.5,0.5,0.5,1.0,3.25,4.25,0.25,0.0,8.0,0.5
13,22/09/2012,5,CeltadeVigo,Getafe,2-1,2,1,0,L,0,Teixeira Vitienes,4,3,0,1,"[""57'"", ""68'""]","['Augusto ', 'Park ']","[""58'""]",['Barrada '],3,4,16,14,,,0.5,0.167,1.0,1.0,0.5,1.5,1.75,2.75,0.0,0.0,6.25,0.0
13,22/09/2012,5,Zaragoza,Osasuna,3-1,3,1,1,L,0,Pérez Lasa,2,2,0,0,"[""4'"", ""44'"", ""70'""]","['Hélder Postiga ', 'Propia Puerta', 'Apoño ']","[""29'""]",['Armenteros '],3,1,17,20,,,0.0,0.0,0.0,0.0,1.0,2.0,2.25,4.0,0.0,0.5,4.0,0.5
13,01/10/2012,6,Getafe,Mallorca,1-0,1,0,0,L,0,Paradas Romero,2,3,0,1,"[""49'""]",['Diego Castro '],[],[],4,11,17,3,4.0,11.0,0.5,0.333,1.5,1.0,2.5,1.0,2.8,3.4,0.2,0.2,7.5,0.0
13,30/09/2012,6,Espanyol,AtléticodeMadrid,0-1,0,1,0,V,0,Iglesias Villanueva,3,4,0,0,[],[],"[""29'""]",['Raúl García '],1,13,19,2,1.0,13.0,0.167,0.667,2.0,2.5,2.5,1.5,5.0,1.8,0.0,0.0,7.0,0.0
13,30/09/2012,6,RealMadrid,DeportivodeLaCoruña,5-1,5,1,2,L,0,Ayza Gámez,2,2,0,0,"[""23'"", ""38'"", ""44'"", ""66'"", ""84'""]","['Cristiano Ronaldo ', 'Di María ', 'Cristiano Ronaldo ', 'Pepe ', 'Cristiano Ronaldo ']","[""16'""]",['Riki '],7,6,9,12,7.0,6.0,0.667,0.333,2.0,2.0,0.5,2.0,2.0,2.2,0.2,0.0,6.5,1.0
13,30/09/2012,6,Osasuna,Levante,4-0,4,0,1,L,0,Álvarez Izquierdo,2,3,0,0,"[""54'"", ""81'"", ""88'"", ""89'""]","['Armenteros ', 'Lamah ', 'Timor ', 'Nino ']",[],[],1,7,20,7,1.0,7.0,0.167,0.0,1.0,0.5,1.5,2.5,3.6,4.0,0.4,0.0,8.0,0.333
13,30/09/2012,6,Valladolid,RayoVallecano,6-1,6,1,0,L,0,Gil Manzano,1,3,0,0,"[""9'"", ""12'"", ""20'"", ""36'"", ""55'"", ""85'""]","['Bueno ', 'Manucho ', 'scar González ', 'Rukavina ', 'scar González ', 'Manucho ']","[""5'""]",['Chori Domínguez '],6,7,11,8,6.0,7.0,0.5,0.5,1.0,2.5,0.5,2.5,2.8,3.8,0.0,0.2,6.5,0.5
13,30/09/2012,6,Granada,CeltadeVigo,2-1,2,1,1,L,0,Velasco Carballo,3,3,0,0,"[""11'"", ""17'""]","['Siqueira ', 'Torje ']","[""20'""]",['Iago Aspas '],2,6,18,14,2.0,6.0,0.333,0.0,1.0,1.0,1.0,2.0,2.2,2.2,0.0,0.0,8.5,0.0
13,29/09/2012,6,Sevilla,Barcelona,2-3,2,3,0,V,0,Mateu Lahoz,2,2,1,0,"[""25'"", ""48'""]","['Trochowski ', 'Negredo ']","[""53'"", ""88'"", ""92'""]","['Fàbregas ', 'Fàbregas ', 'Villa ']",11,15,4,1,11.0,15.0,1.0,1.0,1.5,3.0,0.5,1.0,2.6,1.6,0.2,0.0,4.0,0.0
13,29/09/2012,6,RealSociedad,AthleticClub,2-0,2,0,1,L,0,Clos Gómez,1,5,0,0,"[""63'"", ""72'""]","['Griezmann ', 'Carlos Vela ']",[],[],6,5,10,16,6.0,5.0,1.0,0.167,2.0,1.5,0.5,3.5,3.6,2.6,0.0,0.0,7.0,0.333
13,29/09/2012,6,Málaga,Betis,4-0,4,0,1,L,0,Estrada Fernández,2,0,0,1,"[""13'"", ""28'"", ""72'"", ""74'""]","['Joaquín ', 'Saviola ', 'Propia Puerta', 'Isco ']",[],[],11,9,5,6,11.0,9.0,0.667,1.0,2.0,3.0,1.0,1.5,2.6,4.0,0.2,0.2,4.5,0.5
13,29/09/2012,6,Valencia,Zaragoza,2-0,2,0,0,L,0,Pérez Montero,4,2,0,0,"[""11'"", ""58'""]","['Feghouli ', 'Jonathan Viera ']",[],[],5,6,15,13,5.0,6.0,0.667,0.5,2.5,1.0,2.0,1.5,4.2,2.2,0.0,0.0,8.5,0.0
13,07/10/2012,7,Barcelona,RealMadrid,2-2,2,2,0,E,0,Delgado Ferreiro,2,4,0,0,"[""31'"", ""60'""]","['Messi ', 'Messi ']","[""22'"", ""66'""]","['Cristiano Ronaldo ', 'Cristiano Ronaldo ']",18,10,1,6,15.0,9.0,1.0,0.333,2.667,1.0,0.333,1.0,1.667,2.0,0.0,0.167,4.0,0.0
13,07/10/2012,7,AthleticClub,Osasuna,1-0,1,0,0,L,0,González González,4,4,0,0,"[""11'""]",['Aduriz '],[],[],5,4,17,19,5.0,4.0,0.444,0.0,1.667,0.333,1.667,2.333,3.0,3.333,0.0,0.333,3.667,0.0
13,07/10/2012,7,Mallorca,Granada,1-2,1,2,0,V,1,Hernández Hernández,2,3,1,0,"[""85'""]",['Hemed '],"[""65'"", ""75'""]","['Arabi ', 'Torje ']",11,5,4,18,8.0,5.0,1.0,0.0,1.667,0.0,0.333,2.0,3.333,2.333,0.333,0.0,6.0,0.0
13,07/10/2012,7,Levante,Valencia,1-0,1,0,0,L,0,Del Cerro Grande,5,5,0,0,"[""21'""]",['Martins '],[],[],7,8,12,10,6.0,7.0,0.778,0.111,2.0,0.333,1.333,1.333,3.833,4.167,0.0,0.0,2.0,0.0
13,07/10/2012,7,AtléticodeMadrid,Málaga,2-1,2,1,0,L,0,Pérez Lasa,4,3,0,0,"[""5'"", ""88'""]","['Falcao ', 'Propia Puerta']","[""35'""]",['Santa Cruz '],16,14,2,3,15.0,11.0,1.0,0.778,3.333,0.667,1.333,0.0,2.167,2.5,0.0,0.167,4.0,0.333
13,06/10/2012,7,Valladolid,Espanyol,1-1,1,1,0,E,1,Fernández Borbalán,2,7,0,0,"[""81'""]",['scar González '],"[""69'""]",['Verdú '],9,1,8,20,6.0,1.0,0.667,0.0,2.667,1.0,0.667,2.0,2.5,4.667,0.0,0.0,7.0,0.0
13,06/10/2012,7,Zaragoza,Getafe,0-1,0,1,0,V,1,Muñiz Fernández,5,2,2,1,[],[],"[""62'""]",['Diego Castro '],6,7,15,13,6.0,7.0,0.333,0.111,1.0,1.0,1.0,1.667,2.167,2.667,0.0,0.167,8.5,0.5
13,06/10/2012,7,RayoVallecano,DeportivodeLaCoruña,2-1,2,1,0,L,1,Pérez Montero,8,2,0,0,"[""17'"", ""29'""]","['Piti ', 'José Carlos ']","[""41'""]",['Pizzi '],7,6,11,14,4.0,3.0,0.444,0.222,0.333,1.667,0.667,3.0,3.667,2.167,0.167,0.0,7.667,0.0
13,05/10/2012,7,CeltadeVigo,Sevilla,2-0,2,0,1,L,0,Gil Manzano,2,2,0,0,"[""59'"", ""84'""]","['Iago Aspas ', 'De Lucas ']",[],[],6,11,16,5,6.0,8.0,0.667,0.556,1.333,1.0,0.667,0.333,2.333,2.5,0.0,0.333,5.667,0.333
13,06/10/2012,7,Betis,RealSociedad,2-0,2,0,0,L,0,Teixeira Vitienes,6,2,0,0,"[""17'"", ""81'""]","['Paulão ', 'Rubén Castro ']",[],[],9,9,9,7,6.0,9.0,0.333,0.0,1.333,0.667,2.0,2.667,3.333,3.167,0.333,0.0,6.4,0.2
13,21/10/2012,8,RealSociedad,AtléticodeMadrid,0-1,0,1,0,V,0,Ayza Gámez,5,2,0,0,[],[],"[""88'""]",['Falcao '],9,19,12,2,6.0,15.0,1.0,0.778,2.0,2.0,0.333,1.0,3.0,2.429,0.0,0.0,5.667,0.667
13,21/10/2012,8,Osasuna,Betis,0-0,0,0,0,E,0,Velasco Carballo,3,1,0,0,[],[],[],[],4,12,19,4,4.0,9.0,0.444,0.667,2.0,2.0,1.0,2.333,3.429,3.714,0.286,0.286,7.667,0.0
13,21/10/2012,8,Granada,Zaragoza,1-2,1,2,0,V,0,Teixeira Vitienes,5,4,1,0,"[""77'""]",['Arabi '],"[""2'"", ""26'""]","['Hélder Postiga ', 'Víctor Rodríguez ']",8,6,16,18,7.0,3.0,0.556,0.333,1.333,0.667,1.0,1.667,2.429,2.571,0.0,0.286,6.667,0.167
13,21/10/2012,8,Espanyol,RayoVallecano,3-2,3,2,0,L,0,Teixeira Vitienes,4,3,0,1,"[""36'"", ""48'"", ""89'""]","['Verdú ', 'Verdú ', 'Stuani ']","[""11'"", ""62'""]","['Leo Baptistão ', 'Leo Baptistão ']",2,10,20,10,2.0,4.0,0.111,0.333,1.333,2.0,2.0,3.667,5.0,4.286,0.0,0.143,6.667,0.167
13,22/10/2012,8,Sevilla,Mallorca,3-2,3,2,0,L,0,Estrada Fernández,2,2,0,0,"[""29'"", ""56'"", ""75'""]","['Negredo ', 'Negredo ', 'Cicinho ']","[""26'"", ""30'""]","['Bigas ', 'Hemed ']",11,11,6,5,7.0,7.0,0.667,0.222,1.667,0.667,1.333,1.0,2.429,3.143,0.286,0.429,3.667,0.667
13,20/10/2012,8,DeportivodeLaCoruña,Barcelona,4-5,4,5,1,V,0,Paradas Romero,4,5,0,0,"[""20'"", ""37'"", ""47'"", ""78'""]","['Pizzi ', 'lex Bergantiños ', 'Pizzi ', 'Propia Puerta']","[""3'"", ""7'"", ""17'"", ""43'"", ""76'""]","['Jordi Alba ', 'Tello ', 'Messi ', 'Messi ', 'Messi ']",6,19,17,1,2.0,13.0,0.444,1.0,1.0,3.0,1.0,1.333,2.143,1.714,0.0,0.0,6.667,0.333
13,20/10/2012,8,Valencia,AthleticClub,3-2,3,2,1,L,0,Undiano Mallenco,3,2,0,1,"[""25'"", ""86'"", ""88'""]","['Soldado ', 'Tino Costa ', 'Valdez ']","[""18'"", ""29'""]","['Aduriz ', 'Aduriz ']",8,8,14,15,6.0,8.0,0.778,0.111,2.333,1.0,1.333,3.0,4.286,3.143,0.0,0.0,5.333,0.0
13,20/10/2012,8,RealMadrid,CeltadeVigo,2-0,2,0,1,L,0,Clos Gómez,3,2,0,0,"[""11'"", ""67'""]","['Higuaín ', 'Cristiano Ronaldo ']",[],[],11,9,7,13,10.0,9.0,0.778,0.0,3.0,1.0,0.667,2.0,2.286,2.286,0.143,0.0,6.75,0.25
