Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
18,18/08/2017,1,Valencia,LasPalmas,1-0,1,0,0,L,0,Gil Manzano,3,3,0,1,"[""22'""]",['Zaza '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18/08/2017,1,Leganés,Alavés,1-0,1,0,0,L,0,Munuera Montero,0,1,0,0,"[""24'""]",['Gabriel '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19/08/2017,1,CeltadeVigo,RealSociedad,2-3,2,3,0,V,1,Mateu Lahoz,3,1,0,0,"[""21'"", ""49'""]","['Maxi Gómez ', 'Maxi Gómez ']","[""30'"", ""77'"", ""85'""]","['Oyarzabal ', 'Juanmi ', 'Willian José ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19/08/2017,1,Girona,AtléticodeMadrid,2-2,2,2,0,E,0,Martínez Munuera,2,4,0,1,"[""22'"", ""24'""]","['Stuani ', 'Stuani ']","[""77'"", ""85'""]","['Correa ', 'Giménez ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19/08/2017,1,Sevilla,Espanyol,1-1,1,1,0,E,0,Hernández Hernández,2,4,1,0,"[""27'""]",['Lenglet '],"[""35'""]",['Leo Baptistão '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20/08/2017,1,AthleticClub,Getafe,0-0,0,0,0,E,0,Melero López,1,5,0,0,[],[],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20/08/2017,1,Barcelona,Betis,2-0,2,0,0,L,0,Trujillo Suárez,2,1,0,0,"[""36'"", ""38'""]","['Propia Puerta', 'Sergi Roberto ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20/08/2017,1,DeportivodeLaCoruña,RealMadrid,0-3,0,3,0,V,0,González González,5,3,0,0,[],[],"[""20'"", ""26'"", ""61'""]","['Bale ', 'Casemiro ', 'Kroos ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,21/08/2017,1,Levante,Villarreal,1-0,1,0,1,L,0,Álvarez Izquierdo,1,3,0,0,"[""87'""]",['Morales '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,21/08/2017,1,Málaga,Eibar,0-1,0,1,0,V,0,Medié Jiménez,2,3,0,0,[],[],"[""57'""]",['Charles '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
