Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
14,17/08/2013,1,RealSociedad,Getafe,2-0,2,0,0,L,0,Martínez Munuera,1,1,0,0,"[""41'"", ""69'""]","['Carlos Vela ', 'Seferović ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,17/08/2013,1,Valladolid,AthleticClub,1-2,1,2,0,V,0,Ayza Gámez,1,0,0,0,"[""30'""]",['Ebert '],"[""28'"", ""50'""]","['Susaeta ', 'Muniain ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,17/08/2013,1,Valencia,Málaga,1-0,1,0,0,L,0,Álvarez Izquierdo,3,5,0,0,"[""64'""]",['Ricardo Costa '],[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18/08/2013,1,Barcelona,Levante,7-0,7,0,1,L,0,Del Cerro Grande,1,3,0,0,"[""2'"", ""12'"", ""23'"", ""26'"", ""41'"", ""44'"", ""72'""]","['Alexis Sánchez ', 'Messi ', 'Dani Alves ', 'Pedro ', 'Messi ', 'Xavi ', 'Pedro ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18/08/2013,1,RealMadrid,Betis,2-1,2,1,0,L,0,Gil Manzano,1,2,0,0,"[""25'"", ""86'""]","['Benzema ', 'Isco ']","[""14'""]",['Jorge Molina '],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18/08/2013,1,Osasuna,Granada,1-2,1,2,0,V,0,González González,1,4,0,0,"[""58'""]",['Puñal '],"[""38'"", ""44'""]","['Arabi ', 'Yebda ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18/08/2013,1,Sevilla,AtléticodeMadrid,1-3,1,3,0,V,0,Clos Gómez,5,4,0,0,"[""38'""]",['Perotti '],"[""35'"", ""79'"", ""89'""]","['Diego Costa ', 'Diego Costa ', 'Cristian Rodríguez ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,19/08/2013,1,RayoVallecano,Elche,3-0,3,0,0,L,0,Fernández Borbalán,2,2,0,0,"[""39'"", ""43'"", ""73'""]","['Bueno ', 'Perea ', 'Bueno ']",[],[],0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,19/08/2013,1,CeltadeVigo,Espanyol,2-2,2,2,0,E,0,Teixeira Vitienes,4,4,0,0,"[""41'"", ""46'""]","['lex López ', 'Charles ']","[""52'"", ""75'""]","['Víctor Sánchez ', 'Thievy ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,19/08/2013,1,Almería,Villarreal,2-3,2,3,0,V,0,Undiano Mallenco,2,0,0,0,"[""39'"", ""74'""]","['Rodri ', 'Rodri ']","[""64'"", ""83'"", ""85'""]","['Propia Puerta', 'Giovani dos ', 'Jonathan Pereira ']",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,26/08/2013,2,Granada,RealMadrid,0-1,0,1,0,V,0,Estrada Fernández,4,2,0,0,[],[],"[""10'""]",['Benzema '],3,3,5,6,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
14,25/08/2013,2,Betis,CeltadeVigo,1-2,1,2,0,V,0,Prieto Iglesias,1,5,0,0,"[""88'""]",['Rubén Castro '],"[""67'"", ""73'""]","['Charles ', 'Nolito ']",0,1,16,10,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
14,25/08/2013,2,Málaga,Barcelona,0-1,0,1,0,V,0,Mateu Lahoz,3,2,0,0,[],[],"[""44'""]",['Adriano '],0,3,17,7,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
14,25/08/2013,2,Levante,Sevilla,0-0,0,0,0,E,0,Teixeira Vitienes,3,5,0,0,[],[],[],[],0,0,18,13,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,8.0,0.0
14,25/08/2013,2,AtléticodeMadrid,RayoVallecano,5-0,5,0,0,L,0,Iglesias Villanueva,0,1,0,0,"[""16'"", ""20'"", ""34'"", ""52'"", ""89'""]","['Raúl García ', 'Diego Costa ', 'Arda Turan ', 'Tiago ', 'Raúl García ']",[],[],3,3,4,2,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
14,24/08/2013,2,Elche,RealSociedad,1-1,1,1,0,E,0,Pérez Montero,4,3,0,0,"[""2'""]",['Coro '],"[""74'""]",['Carlos Vela '],0,3,19,1,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
14,24/08/2013,2,Espanyol,Valencia,3-1,3,1,0,L,0,Velasco Carballo,3,3,0,0,"[""31'"", ""47'"", ""87'""]","['David López ', 'Stuani ', 'Thievy ']","[""10'""]",['Hélder Postiga '],1,3,11,8,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
14,23/08/2013,2,AthleticClub,Osasuna,2-0,2,0,0,L,0,Muñiz Fernández,2,2,0,0,"[""30'"", ""81'""]","['Propia Puerta', 'De Marcos ']",[],[],3,0,3,12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,23/08/2013,2,Getafe,Almería,2-2,2,2,1,E,0,Hernández Hernández,2,1,0,0,"[""31'"", ""84'""]","['Lafita ', 'Diego Castro ']","[""30'"", ""36'""]","['Rodri ', 'Soriano ']",0,0,20,14,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
14,24/08/2013,2,Villarreal,Valladolid,2-1,2,1,1,L,0,Gil Manzano,4,2,0,0,"[""37'"", ""83'""]","['Giovani dos ', 'Cani ']","[""4'""]",['Javi Guerra '],3,0,9,15,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
14,01/09/2013,3,Espanyol,Betis,0-0,0,0,0,E,0,González González,2,4,0,0,[],[],[],[],4,0,8,19,,,1.0,0.0,3.0,1.0,1.0,2.0,3.5,1.5,0.0,0.0,5.0,0.0
14,01/09/2013,3,Valencia,Barcelona,2-3,2,3,0,V,0,Teixeira Vitienes,2,3,0,0,"[""44'"", ""45'""]","['Hélder Postiga ', 'Hélder Postiga ']","[""11'"", ""39'"", ""41'""]","['Messi ', 'Messi ', 'Messi ']",3,6,9,5,,,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.5,0.0,0.0,8.0,0.0
14,01/09/2013,3,Sevilla,Málaga,2-2,2,2,0,E,0,Del Cerro Grande,3,3,0,1,"[""43'"", ""72'""]","['Gameiro ', 'Gameiro ']","[""39'"", ""67'""]","['Pedro Morales ', 'Santa Cruz ']",1,0,12,20,,,0.0,0.0,1.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0
14,01/09/2013,3,RealSociedad,AtléticodeMadrid,1-2,1,2,0,V,0,Ayza Gámez,2,4,0,0,"[""68'""]",['Xabi Prieto '],"[""27'"", ""56'""]","['Villa ', 'Koke ']",4,6,6,3,,,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
14,01/09/2013,3,RealMadrid,AthleticClub,3-1,3,1,0,L,0,Clos Gómez,1,2,0,0,"[""25'"", ""44'"", ""72'""]","['Isco ', 'Cristiano Ronaldo ', 'Isco ']","[""79'""]",['Ibai Gómez '],6,6,4,2,,,1.0,1.0,2.0,2.0,1.0,1.0,1.5,1.0,0.0,0.0,9.0,0.0
14,30/08/2013,3,RayoVallecano,Levante,1-2,1,2,0,V,0,Pérez Montero,4,3,1,0,"[""78'""]",['Larrivey '],"[""25'"", ""89'""]","['Rubén García ', 'Ivanschitz ']",3,1,11,14,,,1.0,0.0,3.0,0.0,0.0,7.0,1.5,3.0,0.0,0.0,7.0,0.0
